,ID,Screen_name,Description,Friends_count,Follower_count,Tweet_count,Favourites_count
302,803219031545167872,TANEO_koshiki,SFC18 / TMT研 / Bioinformatics / 機械学習(をやりたい) / カフェイン / ラーメン / ボカロ / 東方 / 薔薇乙女,1216,985,62193,105518
303,402137360,UgroM87,おひさまRTT 音楽/物理学/医療 の呟きが多め,1216,230,1410,1791
304,732751824,hana_blood,平日ひるまからーごろごろーごろごろー,1386,216,11237,19358
305,1065632903256666112,eat_pancreas06,東京大学空手部数学科型パートチントウ専攻,89,60,155,861
306,1211026113301897216,p0nk0__2,存在がバグなのだ！フレンズはフォロバするのだ〜 サヨナラはブロ解でお願いしますのだ,139,159,113,59
307,263468136,toko_miura,三浦透子のオフィシャルTwitterです。 音楽に関する情報はこちら→https://t.co/Kgr175y5ui,13,9863,117,434
308,1126843156018786310,kabomaru_neko,"ADHD&ASDの23歳 Twitterの情報から疑う→手帳→障害者施設だけど理解得られずクビ→執筆✏️読書📚好き→ブログ挑戦→PV伸びず挫折😭→ 稼ぐ手段より基礎を学ぶのが大事→ネットでビジネス開始💻コンサータと訣別する💊 
fpsゲーム🎮東方神起好き　将来は障害を持つ人へライフハックをまとめた本を出版！",1250,1140,468,578
309,1194549332055183361,hokudai_edu,12月からプレ活動開始！ 北海道大学の模擬授業サークルです！ 教職を目指す人、塾講師をしている人はもちろんコミュニケーション能力やプレゼンテーション能力をあげたいひとにもオススメ！ 学外の人も大歓迎です！,34,42,49,15
310,1115170181502734338,bot99795157,真理は知識の排泄物なのだ。,19,27222,3582,2049
311,2257765104,hanamap_info,🌸100年後まで残したい！日本の美しい花風景➡︎https://t.co/Pp2wooXdSA 🌼1年中楽しみたい! 日本の美しい花暦➡︎https://t.co/i6jF4btJVK 💮はなまっぷ✖️@yurie_0101 LINEスタンプ➡︎ https://t.co/6cNYS7D9ng,13,935,965,4320
312,993028439631323137,SioUsio,関東在住。スナップ写真撮ってます。お散歩とお酒が好きです。X-T20 × XF35mm f1.4R / GRⅢ,284,3612,10017,71625
313,885316365124419584,kleinesernon,クライネスの漢の中の漢。伝説を作ろうとして現実を見た漢。,451,458,9009,7171
314,1137350535340683264,d_m_platinum,名古屋大学生です(ちがう)。全科目優上めざします。別垢のFFにこの垢からリプしたらFF外からのリプになってたみたいなことがたまにおきます。,1411,735,939,13254
315,843049739406864384,hanabishi_2020,花火師会新歓用アカウントです。日本唯一の花火師サークルで、年二回（七夕祭・秋祭）のフィナーレを飾る花火の打ち上げを中心に、みんなで花火を見に行ったり、花火鑑賞士の資格を取得したりしています！花火打ち上げてみませんか？ #春から慶應 #春からSFC 公式アカウントはこちら→@firewoker_keio,694,193,52,48
316,844095650367070208,o_ccah,現実は変えられるって信じたいよ,410,763,13960,32294
317,1117428474908561408,ADHD89971192,電話をしながらメモを取れない・忘れ物が多い・会話が噛み合わない、周りをイライラさせる・吃り・うっかりミスが多い・周りの雑音が気になって話が聞き取れない・集中力のON/OFFが激しい…それでもアライさんはADHDじゃないらしいのだ。フレンズとして純粋にスペックがゴミなのだ！,1155,1303,4427,5841
318,781217584477679617,haru_negami,PhD candidate / topology of protein / drugdesign drugdiscovery / 筋トレ / 薬学部→工学系研究科,1355,2016,7189,23157
319,852657620,syuu79122,ひきこもり。男。悲観主義。不眠症、不安症、コミュ障…。友達いない歴更新中。人生既にギブアップ気味。基本ネガティブな事ばかりつぶやいてます。こんな感じの人間ですが、もし気が合いそうでしたらどうぞよろしくお願いします。,2111,3019,44642,160443
320,2467339838,ymwitt0,"ᗩ ᑭOKEᗰOᑎ ᗩT TᕼE ᗪEᑭᗩᖇTᗰEᑎT Oᖴ ᑭᕼIᒪOᔕOᑭᕼY, TᕼE ᑌᑎIᐯEᖇᔕITY Oᖴ TOKYO / 裏垢はこちら→@tsubonoir",7174,7478,16942,17952
321,134045454,robanotearoom,某化学系メーカー知的財産部所属。鉱物オタ。一応理系出身（化学系M）だが、歴史好きが転じて働きながら文学部（中東史）を卒業。さらに何を血迷ったか、今は法学部に在学中。会社員と学生と２足わらじ生活。https://t.co/K7gYPLg4QY　https://t.co/BM0GM74OSO,863,1270,155448,4491
322,1457389459,masa_hiro_ikeda,Photographer / Videographer based in JAPAN. World Traveler. Web https://t.co/C4ENNeWsO3 | Founder @tolocca https://t.co/HwrQGgSPr3,171,3422,9048,14632
323,938312303497351171,TaiziSakamoto,Taizi Sakamoto ㅤ Combination Human And Nature Photography インスタグラムアカウント https://t.co/6fG0tMMhdS ←,280,2549,2055,9638
324,130979670,yuki_suichan,"スイちゃんとヤブちゃんの飼い主🐥
LINEスタンプ→https://t.co/37jd3SBKtd",656,4466,101909,5166
325,2957065604,kaotaro12,だいたい週一回のペースで動画投稿する。鈴谷が好き。【fantia】https://t.co/2Q8UVTTBGV,1293,261306,44452,27116
326,1136612088518856705,hanabinoshiru,FJK/ゴミ人間/ラインの友達4人/不登校/数学/物理/アニメ/競プロ初心者,559,404,2751,8454
327,1111497012225019904,prodigy_akita,文3-20組→数学科(内定) 2年,60,58,386,318
328,1204030754658770944,430hEiem6mzuloN,一生童貞を決め込んだアライさんなのだ。もちろん＝いない歴なのだ。Twitterちほーでは童貞の味方をしながら、ある日突然卒業する輩が偶にいるけどアライさんは一生童貞だから安心するのだ！一緒に童貞を貫くのだ！,3097,2201,126,162
329,899931356053909504,lespros_t_rio,高校3年生 |ミスマガジン2018ミスヤングマガジン| 毎月第3火曜日レインボータウンFM 火曜BEAST!!!!!『#じゃけぇーしょん』| フジテレビ『ワイドナショー』ワイドな高校生| 毎月第2木曜日 『モクベン』|【DMについては所属事務所の管理となります。】,91,83069,1413,2665
330,1174951102418051072,camel77598164,人生修了証を受賞した男,503,499,13237,18233
331,1012944324185604097,Norden_Meister,𝖂𝖆𝖘𝖊𝖉𝖆 𝖀𝖓𝖎 | 𝕲𝖊𝖗𝖒𝖆𝖓𝖎𝖘𝖙𝖎𝖘𝖈𝖍𝖊 𝕷𝖎𝖓𝖌𝖚𝖎𝖘𝖙𝖎𝖐 | 𝕸𝖎𝖙𝖙𝖊𝖑𝖓𝖎𝖊𝖉𝖊𝖗𝖉𝖊𝖚𝖙𝖘𝖈𝖍 | 𝕳𝖆𝖓𝖘𝖊𝖘𝖕𝖗𝖆𝖈𝖍𝖊,93,339,810,6052
332,4627945218,AnzenStaff,労働新聞社が発行する「安全スタッフ」（https://t.co/kc1fhBx0Co）の公式アカウントです。現場で活かせる安全衛生関係のニュース・企業事例などの情報を配信します。ご安全に！！,28,704,10372,19
333,403473849,kazu061010,風景写真を撮ります。『 TEAM ASO 』,366,10158,17116,20884
334,869511966783545344,amatou_0429,(24) Chiba⇄Tokyo #チーム房総 趣味で自然やらスナップやら都市やら色々撮ってます。作品だけ見たい方はinstagramもやってますので是非そちらをご覧ください。無断転載やSNS等のアイコン、ヘッダーでの使用は厳禁。お問い合わせ→amatou.themj@gmail.com or DM,200,14695,4243,8257
335,992718337372123137,asiandocs_tokyo,私たちアジアンドキュメンタリーズは、優れたアジアのドキュメンタリーを世界へ配信し、アジアでドキュメンタリー制作者ネットワークの構築をめざす日本の新しい映像配信会社です。,179,3193,1219,449
336,1128858535591235584,sandcat_lab,"大学院で研究してるスナネコです。院ネコともいう。よろしくお願いします。 アイコンは日々を大切にしたいアライさん(@ADHDASD11)からいただいたのです。無断転載は1ツイートにつき267,900円を請求します。  ディスコ SNNK#5014",1046,1029,13994,14466
337,226876191,hammerkanazuchi,よく家から空を撮ります FF非推奨  横浜生まれで日本海を移ろい🎺📷🧳🍵の学生生活を送った元山奥のはぐれ修士跡地 脳情報/生物物理,2504,486,40010,38993
338,930298236148920320,_fal_sy,🐈数学🐈 @_fal_s,147,141,382,2166
339,1194568173208489985,arai52027995,色々あってアカウントが戻らなく、精神的にもつらいのでまたきちゃいました。空いた時間に愚痴をどんどん吐くので許して。いい名前決まらない。 雑イは4月から始めたのだ、元々頭狂ってるけど㌩手帳持なのだ,604,422,453,990
340,945319593446215681,precede__11,都市工B3/ArcGIS,2702,2910,9239,27039
341,1117716662101274624,sutehagetaro,大学3回生 ぼっち 気軽にフォローお願いしやーす。,1149,1379,9417,32148
342,974436904702590976,negi_takashi,北大文学部の落第生/恵迪寮/F研Drms/第111回寮祭座長/Past Production/KFC部長/ピアノ弾き/旅好き/しがない物書き,479,621,2979,10076
343,149132541,karaage_rutsubo,"リアル現場人が現場猫コラ作ってます。トリプルチェックの弊害の一発屋でもありポケモンGOもしていたりする。クソ上司は滅びるべし。

【※現場猫はもともと画像掲示板の作者不詳コラで、現場猫の顔の電話猫はくまみね氏（@kumamine）氏のキャラです。当方は非公式・非botの一般人なのでフォローの際はご注意ください】",295,60530,10881,1922
344,865064923939840000,816photo,天の川と雪と太陽と #ライトペイント のある風景、たまにドローン。最近は #360VR #フォトグラメトリ も興味。コンセプトは「普段の風景を絶景に。draw the light & love landscape photography」 https://t.co/EJO5DkQiIK,779,7819,9427,66886
345,2264478072,ryography713,Freelance Photographer / 人・旅・京都 /@Lovegraph_me / https://t.co/2PgFoBSXkq / https://t.co/FLILPNjwil / 撮影やお仕事のご依頼はDM又はメールにて📩,779,5798,9141,24569
346,731678526160523265,inkokfc,シロハラインコ２羽、セキセイ１羽。モモイロインコ １羽お迎えしました。,409,13670,11975,46765
347,938281603,duke_bunny,イラストを描く虚弱体質なウサギ。同人サークルラビリオン公国騎士団。東方永夜抄の蓬莱山輝夜をメインに描いています。限界百合くれおにいさん。現在依頼受付ておりません。3/1動画工房作品オンリー「俺達の動画工房」(予定),3223,7455,77408,52742
348,964811420767469568,H39_sweet,"杉本です/競プロ歴3ヶ月/#AtCodere 133 茶色目指してます! 仲良くしてください!
#情報オリンピック #JOI ←落ちた/#エンジニア の卵←/#Cpp 使い/#SE/#プログラマ LOVE:#初音ミク
#プログラミング/#アニメ/#ゲーム/#サイクリング/#エレキギター/旅/バイク乗りたい",926,453,1631,5602
349,3118586363,sheagrief,東大数学科B2/ホノマラ,409,854,6740,14236
350,1147899591372619777,butigire_fox,中身はキモいオタクよ！？でもギンギツネみたいになりたかったの！悪い！？,102,351,2970,4122
351,982590216023109632,10dainiikasete,杜の都浪人生,155,134,1783,2917
352,1125052457996865543,bocchitarou,早稲田文化構想学部一年生のゐんキャぼっち。,480,540,4278,16802
353,3129652874,TEDxHokkaidoU,TEDxHokkaidoUは毎年TEDxイベントを開いている団体です！今年は5回目の開催です（^O^）普段は主に月曜日18:30から中央図書館や農学部の教室で活動しています★ 興味のある方はリプライまたはDMまで！,464,544,701,71
354,2333680964,ohanabatake38,解決は死である,140,1309,41652,17674
355,114172774,Makoto_Igari,"Sony α // Landscape, Nature, Wildlife photography // Contact → https://t.co/a67vI0QY9N",285,3925,29007,69912
356,2967497460,LENS_BLOG_,写真に関わるコンテンツ制作やマーケティングが本職 | 週末フォトグラファー | ブログメディア「Lens」運営 https://t.co/fQPHDKh498 | インスタ https://t.co/oU7REbpzqT | 旅や写真や映像を愛してます。お気軽にご連絡下さいませ！,882,2652,2414,5707
357,1368830592,deko_5546,"チョウゲンボウと一緒にくらしています

初代は雌  現在は雄です。

2018 コキンメフクロウも家族に加わりました。",55,2064,4937,100828
358,860874372562558978,physics_new1,"22歳　一応、法学部の学生です。人生遠回りしすぎて、どうすればいいかわからなくなってます。
芸術とか歴史とか物理とか宇宙が好きです。",1045,959,1997,1265
359,759610484022661124,ha21_crom,競プロer/AtCoder緑(実質的水色)/基本情報技術者/Supercon2019本戦優勝(Nerv)/パズドラランク900台/絶メタ冠/ガルパランク180台/ポケモン剣盾/趣味が合う方是非フォローお願いします!! @ei1703_crom ← 現実垢,4871,4139,15166,15466
360,3147373625,ecrire828,"日比谷33R→東大文三18組🇫🇷 →後期教養学部 超域文化科学 表象文化論(内定)
/書道研究会/UTD/JJW D年 Jr. Trpだった/縮小→@mrmg828",798,746,6137,13334
361,1176549837887508480,mujuisan,お化粧が大好きな、可愛くなりたい男の子だよ〜っ！女の子が好きだけどこの体で付き合うのは嫌だから詰んでるんだ〜っ✨ 干し芋: https://t.co/ARU8pTDyAN,493,514,2897,1994
362,3151376016,_hirofumisato,北海道在住、古着屋店員をしていた時にカメラを始め、現在は会社員をしながら休日に写真を撮り日々生活をしております 。 2017 書籍 「頑張る理由が、君ならいい」写真提供 / 2018 岩井郁人さん(ex Galileo Galilei) アーティスト写真撮影,110,10384,1092,373
363,971943769997131776,chicocino,慶應文 人間科学専攻 おトイレゆらゆらエルモが好きなだけの一般人。ヘッダーはレイジングスピリッツの中国語の注意書きです。アイコンはTORAさんから頂きました。谢谢。,668,1007,15711,98851
364,1193136416525406208,IKELUS_Band,北大系ロックンロールバンド! イケルズ！フォローよろしくお願いします！一生懸命やるんでフォローしてください。。。ギターボーカル@IKELUS_naoドラム@IKELUS_ALIENベース@IKELUS_LAKEI 本当に気軽にDMくださいよろしくお願い申し上げます。,198,153,22,25
365,205486589,HundredBurger,だし巻き卵が好きです,1023,16504,181877,207214
366,2897433854,PlaPhoto72,A Forest Photographer based in the Japan｜ART FAIR TOKYO　出品 / エルメネジルド・ゼニア　レンタル販売 / 　Web版 美術手帖　掲載　etc... / 低浮上、筆が遅いです、、気長に、、、,604,2130,5556,17948
367,801437772028354560,__yoii_to,記憶の寝床＿ ／sense(@kmh_t),468,12748,31504,43134
368,745984333840670721,dollchka,"あわびちゃん（オカメインコ）用 あわびちゃんのすばらしさを語ります   冬のインコちゃんはいい感じにあたためてほのかに芳ばしいよい香りを楽しみます(*´◒`*)
芋とりんごで接待する季節です",331,3759,10442,5098
369,1033012110563848192,doiyasantech,"東京工業大学19 　物質理工   Mets /trap /titechpoker 　田舎出身　東工大生は100%フォロバします
#ドラクエ
#東北楽天
#根尾世代",598,488,5275,8336
370,1075491762020339712,hanakarabeniimo,"python 弱アルカリ性 カメラ ラジオ
 お菓子。。パンを少々。
ナマケモノ。
現在 卵の上
サボテンを投げ合うナマケモノです
山籠り。inコース走行中。",440,69,939,2507
371,1166328538565238786,IS20er,うわあ。,0,13,0,0
372,566206968,eekikshorls1592,ガーターストッキングが大好きよ ガーターベルト所持数は1本 旧アカ@aenaiiiisan、芋https://t.co/p4aWaH5ayy、裏的なhttps://t.co/rRXe6LXYyl,313,331,7038,23543
373,804602410328936448,norarikuraru,n=1 / 性別:メス / 神医志望 / 麻雀 / ⚠️ツイ消しマン,2666,2610,359,252
374,1122502940206362624,Natsukawa2000,ガチぼっち／統合失調症。高校中退→大学中退→療養中。精神科通院中。,341,2913,14548,34152
375,2279991858,Inkalshipe531,miw➮北大経 もっも鳴いてる変な生き物。使ってこそ役に立つが、使い道がない。 やることリスト➮詳細2版,275,263,2944,14732
376,19582927,YS_GPCR,"令和大学総長。VABとか乗ってる。ヘッダーは@u1__さん。 SCP翻訳: https://t.co/Ok9NDsqfbi,  作曲: https://t.co/nLnrcRS2M5",987,8429,160106,1694
377,264250655,soul_locking,くろちゃんです♪ OLD SCHOOLが好きです。 今でも音楽聞くとワクワクします。今は風景写真を撮ってます。α7R3／EOS R／M2 普段は車で行ける撮影地を探して、日々ウロウロしてます(*^ω^*)自然奏名古屋,322,138,3956,11477
378,1118823325818449921,s_rina0402,"いろんなことしてます✨














































写真を撮られることにめざめました。



































撮影依頼お気軽に✨",124,2167,10663,10005
379,265462952,juoku_k,漫画家。「絶頂武闘伝バルト －バカでもなれる人類最強－」サイコミにて連載中。ツイッター不定期連載『だらけハヤブサのばとちゃん観察日記』。オナガハヤブサとメンフクロウとシェルティ飼い。MUSEとTOTOのコピバンでベース弾いてます。完結作「踊る！狂気のJK カーリーちゃん」「ギグガキ」「だらけハヤブサとだらだら生活」,508,11150,7487,5946
380,2175276342,AkaGhef,高2 uts志望(死亡),482,556,3989,9089
381,565118642,H4N3T4,"計算機科学のお勉強とDTM
バイトでHaskellを書いていました
 Nonet Records/Qpic/ANIMA Production https://t.co/7jhShDWr9p",4445,786,16877,3986
382,1336698314,mayapero,すぎゃすぎゃ/ふあふあ,2184,1234,76889,74980
383,1142360063094378496,nrGKUgFBllGnNyF,毒親からのネトスト経験があるので鍵は当面外さないのだ。,938,677,12836,8557
384,1001869849428033536,Kom_sawyer,1-4🇷🇺→航空宇宙 2年 GUT大都会ノソポーカーイラ研 バ美肉 競技記憶休憩中 3d/VRc→@bengara_sky ツイートは全て偏見,933,881,26188,55081
385,742666011049000965,dama_math,"KA9th / 高3 / 2019 IMO / 科甲7, 8th / 湧源 / 競プロ垢→@dama_code (休止中) / アイコンは @V_Melville さんより",889,4146,8494,10292
386,1192413270683947008,tora33_1,,295,42,0,1068
387,62261018,foxnumber6,僕は恋と出会う旅に出かけた。,1534,8589,438330,104733
388,137500865,riripurity,カメラ大好き、撮るのも好き、チョコレートだーいすき、ZIPFM大好き、コバタクさん他いっぱいのナビゲーターも好き❣️テニス大好き 中日ドラゴンズ大好き そんな私ですが。。。 前を向いて楽しく元気にずーっと進んでいきたい╰(*´︶`*)╯,163,53,1992,4702
389,930020777209896960,sakaitakahiro_,Freelance Photographer based in Tokyo Japan / https://t.co/yzNoeHMPF5,251,7609,1570,4657
390,1172816484604579840,fflora72,,3298,478,5,7
391,869533912069951488,141VCK2,同-法-政1 カフェ写真ロック 彩月(@saigetsu_dca)の幹部 [所属]LEM Gt🎸/レスポ会/フォトクラ/soirée/短歌会/紅茶/温泉/インドカレー ◎アイコン : @tou_fjkr,2385,3162,3175,7049
392,1086633520074641409,gyama_X,新潟大学 3年 / Fledgling iOS Developer/,446,150,12,611
393,1156955542318804993,artesia_holbein,,119,44,4938,8154
394,1200628338030608385,kyojaku_serval,ストレスで体が弱くなっちゃったけど、体も心も元気になれるように頑張ってるよ！みんなに恩返ししたいんだ！,317,274,337,445
395,3186302838,to10to10to10to,映像と曲と絵 依頼:4月以降〆切〇 https://t.co/xARgbc7UqG,1404,1080,10714,8801
396,1065559996757241856,Shota007,"MENSA会員で、京都大学工学部とMBAを卒業で、体脂肪率10％台で、50万PVのブログを持ち、TV出演歴があります。
■京都大学工→MBA→TOEIC905＆大企業→プロ塾講師→起業(社員2名で年商6億)→国内最大の起業スクール創業者　プロフhttps://t.co/SLYreBEhMV
筋トレ
https://t.co/2oL46yJIPi",123,8076,1717,204
397,1118512862857555969,Integrate_White,UTS1-20🇨🇳→UT理物B2(パ長) / 物理 / 数学 / お散歩 / フォローお気軽にどうぞ / ほしいものリスト : https://t.co/MH5G61hYdl,338,1199,342,44623
398,1001613714,MValdegamas,だからポイって ポイってしないでよ　今日をポイってしないでよ　明日へとあせらないでね　ゆっくり遊ぼう,450,6104,77338,82139
399,716988835,pashadelic,#PASHADELIC Official Twitter PHOTOGRAPHY GUIDE BY THE PHOTOGRAPHERS. パシャデリック マンスリーフォトコンテスト開催中📷,104,6910,11701,38336
400,1049626471549956097,Haya_chi25,田舎で写真を撮っています。,366,4117,4538,41965
401,917914166832140288,honen_honen,東京大学教養学部学生自治会理事。東龍門メンバー(@_dragonzakura_)。FLY Program 6期生🇬🇭。歴史教育,66,73,68,39
402,2941435638,yayogi0523,"17歳(脳内e歳)🌧ヤンデレでごめんヘラ🐰日常を呟きます│国語が大好き│vs漢検2級│ふぁぼ爆くれたら跳ねて喜びます！│PS4→MW,R6S,BO4│初見タメOK│名古屋県民│✨リプは全て返信してるよ│姉→@lillian_nas2|推し→@himako_darui│心友→@rira_2b│兄→@foxq0113│",21557,22684,34500,167875
403,736183705178243072,fn7633,"全財産5000万円を失うトラブル‼️
死のうと思いました😢色々あって母親のために生き直そう‼️そう決心して、朝、昼、夜3つの仕事とを掛け持ちしてはを食い芝って頑張こと10年😢❗️諦めなければ叶えられる🎵
今、目の前に広がったとてつもない大チャンスに生きててよかった🎵



j",1104,631,30,132
404,1027857829430943744,t__s_dual,はいプロ世界一社会活動が得意実質社会社会界に終焉をもたらす者,24,24,1029,767
405,1189200237589479424,hakase_iku,なんとか曲を完成させようとしているのです。,97,135,38,190
406,1190731158289448960,shophoto4,1998/札幌/大学生/📸Nikon d7500/風景/花/動物  #写真好きな人と繋がりたい,526,412,21,757
407,1104605014423527424,enktenkt,TDJ67→UTL1-21//旅行か帰省しないと死ぬ//山田涼介になりたい,599,694,8114,16403
408,976260246422237184,InsyuJK,beatmaniaiidx SP八段,727,1186,13182,10153
409,47809727,doshinweb,北海道新聞が提供するニュースです。,103,144547,110210,700
410,55496745,shoichi_asaoka,フォトグラファー。1973年東京都生まれ、中央大学大学院法学研究科修士課程修了。人物や商品等の広告撮影を得意とする傍ら夕/夜/雨景とモデルを絡めた作品撮りを行っている。富士フイルムXフォトグラファー。光のポートレート。光の人見知り。,668,13127,11936,39667
411,118258621,inagakiyasuto,ファミリーキャンプで「カシャッとな」🏅T&D保険グループ×東京カメラ部「Try & Discover フォトコンテスト2019」 優秀賞/土屋鞄 2019ランドセルフォトコンテスト 大賞/長野県観光インスタアワード 優秀賞 📸SONY a7III https://t.co/Xg1XmyFfVe,410,16301,12927,24513
412,959439543345664000,883_weather,気象予報士第9653号/篠原小→普通部→塾高→慶應法法2年/楽友会67期 Bass./伊藤塾46期/毎晩 #はや天 出してます。日吉通いの皆さん、ご参考までに。宮沢賢治でした。,883,1123,7915,9572
413,1123248517571432449,51hnwkb,"最近はSD系を描くのが楽しい/Illustrator/野球(竜党),嵐と雑学が好き/ご依頼はHPから/リプ返は時々ですスミマセン【FANBOX】https://t.co/gt5Be8hgCL…【BOOTH】https://t.co/eO0mM6zhvp",385,47677,3810,2447
414,971627752456560640,fried_kikkin,アイコンは@legna_161に描いていただきました。,1182,1109,34499,47839
415,1112719283790897157,reiwa248th,この度第248代元号に内定をいただいた「令和」と申します。ここから1ヶ月、私の想いをつぶやきます。  中の人→@chagekmty,449,83,17,1
416,1184585225969397760,kiriuri_arai,不眠と鬱が苦しいのに自殺は何回やっても失敗するのだ！どうせ死ねないなら楽しく生きたいし皆を楽しませたいので過去を綴ったnoteを更新するのだ、読んでほしいのだ！ア垢はフォローさせて頂くのだ。干し芋からの🎁待ってるのだ♡ ※スクショ改ざん含めて無断転載禁止・違反はお金を頂くのだ #アライさんはアライさんと繋がりたいのだ,2768,2037,549,463
417,978544348085215232,sugoikinnikuda,11/24(日) 13:30〜15:00(予定)に駒場祭で開催する真・ミスター東大の運営アカウントです。「漢の価値は顔ではなく、肉体で決まる」という信念の基、肉体で東大No. 1を決めます(ボディビル大会)。 #知性では頂点だ_次は肉体だ,829,532,49,73
418,955656231774928901,wa9knife,センシティブだな！,193,11228,6205,101458
419,978217300569374720,LtMhbFkKRD48crF,新天地に飛ぶには？/無言フォロー失礼します/水産かいし2年/旅したい/駅メモ/文化財・郷土地誌/生物系バイトやりたいので、おすすめ教えて下さい。,912,339,1757,14495
420,1200745250014167041,dowachang,もうなんでも言及しません,119,212,1183,579
421,7252682,yasutomo,東京カメラ部10選2017 Landscape & Nature Photography #チーム愛知,378,7270,15455,58483
422,706382464730533888,chibako_o,TSU健スポ(19) |📸| 陸上観戦⚐︎駅伝東洋 | 被写体やります | ACE |@frecam19_402 フレキャン @bako_photo カメラ,1443,1416,8461,27560
423,1194636354556088321,awesomecloudd,大学生です。学部2年生/東南アジアが好き/途上国の教育問題に興味あり/起業グループ在籍中/英語を伸ばしたい/プログラミングもやってみたい/たまに変な落書きします/子供が好き/学童保育スタッフ/塾講師/日常垢な気がします。色々な人と繋がりたい。DM🙆‍♀️,1479,1748,591,2081
424,1068854843958153216,Leonard_watch_n,精進一筋。妹→@sAyanamirei,426,606,18537,36436
425,816572374338314240,flower_fern,"音楽と珈琲、それから写真と植物。
Rubyなんもわからん",511,330,49522,32193
426,867791195702837248,Sanyo6146,"ks紫→sfc18
5組 ドイツ語 剣友会",440,380,709,9688
427,2809273484,otona8888,どっかの国立大学に通うアライさんなのだ！クソザコナメクジ文系なのだ！そろそろ社会に出荷される時期が近付いてきたのだ！部活(アメフト)とかサークル(アカペラ)とか色々やってはみたものの、やっぱりお酒が1番好きなのだ！！時々アベンジャーズ入りして銀河を守ってるのだ！！！,2267,4286,73,561
428,1106744232411226112,kan_hoo_115,uts1でつ。,495,515,1114,4556
429,3186333950,underdog454,発達障害(ASD)診断済のデブス喪女,296,8165,2190,4786
430,1103866768370458624,OPUOJI,"大阪府立大学工学域電気電子系学類数理システム課程過激派/ひと☆ねこOB/B3
質問箱https://t.co/02wjVhg6Ul",316,289,4953,3026
431,765096391,stdaux,"電羊法律事務所　平野敬（第二東京弁護士会）／インターネッツとかシステム開発とか

同人誌通販申込み
https://t.co/Uv6NjGbokW",208,41732,43782,95956
432,2569022095,TakahiroBessho,発売中! https://t.co/uhCtSsqHfp | 滋賀県| フォトグラファー | 文学研究者 | #私のしが推し |インスタ:https://t.co/h6hm6HHUTe | note:https://t.co/xCwBjpwNi3 | お問い合わせ tbessho@gmail.com,402,64506,9957,12221
433,106603404,lip_4,写真。そして美少女。,1157,1986,106188,9231
434,785270564961169408,systemgoogletha,jk3 pc夏 無関心💜,253,38,66704,65418
435,1174327519010381826,90_runner2,アーケア2019年5月23日スタート(本格的似始めたのは9月頃)  たまにゲーム以外の日常生活の記録をツイートします フォロバ99%いいねしてもフォローだゾ,599,538,2021,2689
436,1052468121020166146,DHZqoqfxWXlsrQy,,2131,101,2402,41122
437,746332298098814976,matchan_tix,数学とミリオンダウト,1335,807,6647,27487
438,1172587609291276288,zZrCm6EuKUKa5MU,訳あって3000万をドブに捨てたアライさんなのだ。返すあては無いが返済義務も無いので首の皮1枚繋がっているのだ。ヘッダーは@iikoninarunodaに描いていただいたのだ！すごいのだ！現在求職中なのだ！首吊り自殺未遂済みなのだ！ amazonリスト貼ってるのだ！ RT多いので嫌な人はブロックミュートお願いするのだ！,677,436,6829,12195
439,1190478953460322304,DuL2f,旅行×写真 現在東北大学の3年生で、医療系の勉強してます。旅行が好きで旅行用のアカウント作ってしまいました。旅は普通の日常にワクワクを準備してくれます。旅行記書いてます。,241,98,56,109
440,3012603158,K_neetest,Japanese Football Geek🇯🇵⚽️ 教育学と言語に少し強い英国かぶれ。2018年SFC解脱。2019プラチャレ達成。旅行記はブログ、言語学習はnoteにまとめます。,143,394,6679,1187
441,3096472088,NEMOTEAMAT,スラヴ語の人。アイコンは @Qanbry ちゃんから！,1664,1933,55126,133707
442,2462549520,JPNatArchives,国立公文書館の公式アカウントです。 ここでは、館の業務・活動、所蔵資料等を情報発信することにより、館の利用者に更に館の理解を深めていただくとともに、利用者の利便性を高めることを目的としています。運用方針はこちら→https://t.co/bLTfql3cs0,21,47096,5051,0
443,762538434044899328,kaori_hoshimoto,Irixlens official photographer📷 https://t.co/XwqrNaFAHG FB Kaori Hoshimoto,16,48,248,191
444,2212382094,photo_okina,日常の中で心が揺れ動いた瞬間を撮っています/福井/Fujifilm X-pro3,246,2690,7931,12095
445,2280620286,GominoKas,物理的に,1918,1874,27369,32988
446,1181599518065717248,Jwx0ID8LQES4Fsz,東大　1年,191,404,179,99
447,1007467391071088640,defineprogram,"TK0x48生（0x0e歳） / AtCoder青 / こどふぉ青 / Paken中学部長 / Iパス / 暗算九段
JOI2020 予選全完
ホームページ見てね〜
裏垢→@anmichi_sub
表垢→@anmichi_
フォロー必須→@vane11ope",740,517,14359,34473
448,799557429998604288,veg_arith,京都大学のヴァイオレット・エヴァーガーデン／#spm20th 微分幾何班／#spm21st 京アニ鑑賞班,536,783,11080,24215
449,1080105324986523654,sentakuisan,原点回帰なのだ 懐かしいのだ...,3666,1810,37329,110354
450,0,1,2,3,4,5,6
